"site","site_old","year","Treatment","Transect","Distance","Emerged","Reproduced","neighbors","Fecundity","Biomass","fecundityflag","notesFlag","Lat","Lon","annual","unknown","perennial","shrub","Type","plantID","albedo","x","y","genotype","block","plot","note_standard_harvest","note_standard_phen","Transect_Site_Year"
"Boise_High","Boise_High",2022,"removal","E",6.8,"N","N",0,0,NA,0,NA,43.20847803,-116.9951781,25,0,0,0,"Satellite","124",NA,NA,NA,NA,NA,NA,NA,NA,"E - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","E",7,"Y","Y",0,100,0.506,0,NA,43.20847803,-116.9951781,NA,NA,NA,NA,"Satellite","125",NA,NA,NA,NA,NA,NA,NA,NA,"E - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",2,"N","N",0,0,NA,0,NA,43.20847803,-116.9951781,NA,NA,NA,NA,"Satellite","126",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",2.2,"Y","Y",3,100,0.137,0,"",43.20847803,-116.9951781,0,0,20,0,"Satellite","127",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",2.4,"Y","N",0,0,NA,0,"frostheave",43.20847803,-116.9951781,0,0,10,0,"Satellite","128",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",2.6,"Y","Y",0,100,0.321,0,"",43.20847803,-116.9951781,0,0,10,0,"Satellite","129",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",2.8,"Y","Y",1,100,0.234,0,"",43.20847803,-116.9951781,5,0,5,0,"Satellite","130",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",3,"Y","Y",1,0,0.206,0,"herbivory",43.20847803,-116.9951781,0,0,5,0,"Satellite","131",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",3.2,"Y","N",0,0,NA,0,"",43.20847803,-116.9951781,0,0,10,0,"Satellite","132",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",3.4,"Y","N",2,0,NA,0,NA,43.20847803,-116.9951781,10,5,0,0,"Satellite","133",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",3.6,"Y","N",0,0,NA,0,NA,43.20847803,-116.9951781,5,0,5,0,"Satellite","134",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",3.8,"Y","Y",0,98,0.258,0,NA,43.20847803,-116.9951781,0,0,10,0,"Satellite","135",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",4,"Y","Y",0,100,0.178,0,"",43.20847803,-116.9951781,NA,NA,NA,NA,"Satellite","136",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",4.2,"Y","Y",0,78,0.07,0,NA,43.20847803,-116.9951781,0,0,5,0,"Satellite","137",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",4.4,"N","N",1,0,NA,0,"",43.20847803,-116.9951781,0,0,15,0,"Satellite","138",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",4.6,"Y","N",0,0,NA,0,NA,43.20847803,-116.9951781,0,0,10,0,"Satellite","139",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",4.8,"Y","Y",0,12,0.049,0,NA,43.20847803,-116.9951781,0,0,25,0,"Satellite","140",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",5,"Y","Y",0,100,0.235,0,"",43.20847803,-116.9951781,0,0,5,0,"Satellite","141",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",5.2,"Y","Y",0,5,0.158,0,NA,43.20847803,-116.9951781,0,5,0,0,"Satellite","142",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",5.4,"N","N",0,0,NA,0,NA,43.20847803,-116.9951781,0,0,10,0,"Satellite","143",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",5.6,"Y","Y",1,100,0.289,0,"",43.20847803,-116.9951781,NA,NA,NA,NA,"Satellite","144",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",5.8,"Y","Y",0,100,0.172,0,"",43.20847803,-116.9951781,0,0,5,0,"Satellite","145",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",6,"Y","Y",0,0,0.029,0,"herbivory",43.20847803,-116.9951781,0,0,10,0,"Satellite","146",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",6.2,"Y","N",0,0,NA,0,NA,43.20847803,-116.9951781,10,0,0,0,"Satellite","147",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",6.4,"N","N",0,0,NA,0,NA,43.20847803,-116.9951781,0,0,5,0,"Satellite","148",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",6.6,"N","N",0,0,NA,0,NA,43.20847803,-116.9951781,NA,NA,NA,NA,"Satellite","149",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_High","Boise_High",2022,"removal","N",6.8,"Y","N",0,0,NA,0,NA,43.20847803,-116.9951781,NA,NA,NA,NA,"Satellite","150",NA,NA,NA,NA,NA,NA,NA,NA,"N - Boise_High - 2022"
"Boise_Low","Boise_Low",2022,"control","S",0.2,"N","N",6,0,NA,0,NA,43.333643,-116.708793,45,0,0,0,"Satellite","151",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",0.4,"N","N",7,0,NA,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","152",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",0.6,"Y","Y",11,79,0.216,0,"",43.333643,-116.708793,85,0,0,0,"Satellite","153",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",0.8,"N","N",11,0,NA,0,NA,43.333643,-116.708793,55,0,0,0,"Satellite","154",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",1,"Y","Y",12,24,0.078,0,"",43.333643,-116.708793,60,0,0,0,"Satellite","155",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",1.2,"N","N",11,0,NA,0,NA,43.333643,-116.708793,75,0,0,0,"Satellite","156",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",1.4,"N","N",13,0,NA,0,NA,43.333643,-116.708793,80,0,0,0,"Satellite","157",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",1.6,"Y","N",10,0,NA,0,"",43.333643,-116.708793,35,0,0,0,"Satellite","158",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",1.8,"Y","Y",11,78,0.166,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","159",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",2,"Y","Y",7,66,0.257,0,NA,43.333643,-116.708793,35,0,0,0,"Satellite","160",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",2.2,"Y","Y",4,60,0.124,0,NA,43.333643,-116.708793,25,0,0,0,"Satellite","161",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",2.4,"Y","Y",3,148,0.327,0,NA,43.333643,-116.708793,35,0,0,0,"Satellite","162",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",2.6,"Y","Y",4,339,0.712,0,NA,43.333643,-116.708793,40,0,0,0,"Satellite","163",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",2.8,"Y","Y",13,79,0.205,0,NA,43.333643,-116.708793,45,0,0,0,"Satellite","164",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",3,"Y","Y",9,72,0.279,0,NA,43.333643,-116.708793,75,0,0,0,"Satellite","165",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",3.2,"Y","Y",10,206,0.371,0,NA,43.333643,-116.708793,40,0,0,0,"Satellite","166",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",3.4,"Y","Y",18,193,0.343,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","167",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",3.6,"Y","N",0,0,NA,0,"",43.333643,-116.708793,5,0,70,0,"Satellite","168",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",3.8,"Y","Y",8,48,0.082,0,NA,43.333643,-116.708793,40,0,0,0,"Satellite","169",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",4,"N","N",2,0,NA,0,NA,43.333643,-116.708793,50,0,0,0,"Satellite","170",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",4.2,"Y","Y",0,161,0.716,0,NA,43.333643,-116.708793,10,0,0,0,"Satellite","171",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",4.4,"Y","Y",0,206,0.98,0,NA,43.333643,-116.708793,25,0,0,0,"Satellite","172",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",4.6,"N","N",8,0,NA,0,NA,43.333643,-116.708793,85,0,0,0,"Satellite","173",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",4.8,"Y","Y",5,413,0.994,0,NA,43.333643,-116.708793,20,0,0,0,"Satellite","174",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",5,"N","Y",0,74,0.245,0,NA,43.333643,-116.708793,35,0,0,0,"Satellite","175",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",5.2,"N","N",6,0,NA,0,NA,43.333643,-116.708793,75,0,0,0,"Satellite","176",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",5.4,"Y","Y",2,42,0.207,0,NA,43.333643,-116.708793,30,0,0,0,"Satellite","177",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",5.6,"N","N",9,0,NA,0,NA,43.333643,-116.708793,80,0,0,0,"Satellite","178",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",5.8,"Y","Y",0,1048,2.93,0,"",43.333643,-116.708793,15,0,0,0,"Satellite","179",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",6,"N","N",3,0,NA,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","180",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",6.2,"N","N",4,0,NA,0,NA,43.333643,-116.708793,50,0,0,0,"Satellite","181",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",6.4,"N","N",1,0,NA,0,NA,43.333643,-116.708793,45,0,0,0,"Satellite","182",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",6.6,"Y","Y",10,34,0.073,0,"",43.333643,-116.708793,60,0,0,0,"Satellite","183",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",6.8,"Y","Y",4,100,1.91,0,"",43.333643,-116.708793,20,0,0,0,"Satellite","184",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",7,"N","N",1,0,NA,0,NA,43.333643,-116.708793,55,0,0,0,"Satellite","185",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",7.2,"Y","Y",0,18,0.545,0,NA,43.333643,-116.708793,40,0,0,0,"Satellite","186",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",7.4,"Y","Y",1,490,2.54,0,NA,43.333643,-116.708793,20,0,0,0,"Satellite","187",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",7.6,"Y","Y",2,100,0.87,0,"",43.333643,-116.708793,35,0,0,0,"Satellite","188",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",7.8,"N","N",3,0,NA,0,NA,43.333643,-116.708793,75,0,0,0,"Satellite","189",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",8,"Y","Y",1,67,0.262,0,"",43.333643,-116.708793,15,0,80,0,"Satellite","190",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",8.2,"Y","Y",2,100,2.24,0,"",43.333643,-116.708793,40,0,10,0,"Satellite","191",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",8.4,"N","N",0,0,NA,0,NA,43.333643,-116.708793,30,0,0,0,"Satellite","192",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",8.6,"N","N",1,0,NA,0,NA,43.333643,-116.708793,80,0,0,0,"Satellite","193",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",8.8,"Y","Y",2,100,0.693,0,"",43.333643,-116.708793,60,0,0,0,"Satellite","194",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",9,"Y","Y",1,100,0.507,0,"",43.333643,-116.708793,35,0,0,0,"Satellite","195",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",9.2,"Y","Y",12,100,0.318,0,"",43.333643,-116.708793,45,0,0,0,"Satellite","196",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",9.4,"Y","Y",0,100,0.642,0,"",43.333643,-116.708793,50,0,0,0,"Satellite","197",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",9.6,"Y","Y",1,100,1.418,0,"",43.333643,-116.708793,45,0,0,0,"Satellite","198",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",9.8,"N","N",1,0,NA,0,"frostheave",43.333643,-116.708793,50,0,0,0,"Satellite","199",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","S",10,"Y","Y",1,16,0.039,0,NA,43.333643,-116.708793,20,0,15,0,"Satellite","200",NA,NA,NA,NA,NA,NA,NA,NA,"S - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",0.2,"N","N",2,0,NA,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","201",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",0.4,"N","N",5,0,NA,0,"",43.333643,-116.708793,70,0,0,0,"Satellite","202",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",0.6,"N","N",7,0,NA,0,NA,43.333643,-116.708793,50,0,0,0,"Satellite","203",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",0.8,"Y","Y",8,113,0.33,0,NA,43.333643,-116.708793,35,0,0,0,"Satellite","204",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",1,"Y","Y",13,100,0.39,0,"",43.333643,-116.708793,70,0,0,0,"Satellite","205",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",1.2,"N","N",4,0,NA,0,NA,43.333643,-116.708793,45,0,0,0,"Satellite","206",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",1.4,"Y","Y",7,85,0.329,0,"",43.333643,-116.708793,30,0,0,0,"Satellite","207",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",1.6,"Y","Y",6,57,0.134,0,"herbivory",43.333643,-116.708793,65,0,0,0,"Satellite","208",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",1.8,"N","N",10,0,NA,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","209",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",2,"Y","Y",8,17,0.059,0,"",43.333643,-116.708793,35,0,0,0,"Satellite","210",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",2.2,"Y","Y",9,3,0.007,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","211",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",2.4,"Y","Y",7,57,0.186,0,NA,43.333643,-116.708793,55,0,0,0,"Satellite","212",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",2.6,"Y","Y",8,100,0.307,0,"",43.333643,-116.708793,40,0,0,0,"Satellite","213",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",2.8,"N","N",2,0,NA,0,NA,43.333643,-116.708793,35,0,0,0,"Satellite","214",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",3,"Y","Y",10,42,0.105,0,NA,43.333643,-116.708793,75,0,0,0,"Satellite","215",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",3.2,"Y","Y",12,50,0.129,0,"",43.333643,-116.708793,85,0,0,0,"Satellite","216",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",3.4,"Y","Y",17,43,0.124,0,NA,43.333643,-116.708793,75,0,0,0,"Satellite","217",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",3.6,"Y","Y",8,56,0.292,0,NA,43.333643,-116.708793,40,0,0,0,"Satellite","218",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",3.8,"N","N",15,0,NA,0,NA,43.333643,-116.708793,45,0,0,0,"Satellite","219",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",4,"N","N",1,0,NA,0,NA,43.333643,-116.708793,45,0,0,0,"Satellite","220",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",4.2,"Y","Y",4,101,0.497,0,NA,43.333643,-116.708793,35,0,0,0,"Satellite","221",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",4.4,"N","N",5,0,NA,0,"",43.333643,-116.708793,30,0,0,0,"Satellite","222",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",4.6,"Y","Y",13,23,0.08,0,NA,43.333643,-116.708793,55,0,0,0,"Satellite","223",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",4.8,"N","N",3,0,NA,0,NA,43.333643,-116.708793,20,0,35,0,"Satellite","224",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",5,"Y","Y",10,46,0.152,0,"",43.333643,-116.708793,60,0,35,0,"Satellite","225",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",5.2,"Y","Y",6,77,0.163,0,NA,43.333643,-116.708793,15,0,25,0,"Satellite","226",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",5.4,"Y","Y",2,100,0.309,0,"",43.333643,-116.708793,25,0,20,0,"Satellite","227",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",5.6,"N","N",8,0,NA,0,NA,43.333643,-116.708793,80,0,0,0,"Satellite","228",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",5.8,"Y","Y",4,62,0.187,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","229",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",6,"Y","Y",5,38,0.141,0,NA,43.333643,-116.708793,15,0,0,0,"Satellite","230",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",6.2,"N","N",2,0,NA,0,NA,43.333643,-116.708793,25,0,0,0,"Satellite","231",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",6.4,"Y","Y",6,72,0.278,0,"",43.333643,-116.708793,25,0,60,0,"Satellite","232",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",6.6,"N","N",1,0,NA,0,NA,43.333643,-116.708793,30,0,0,0,"Satellite","233",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",6.8,"Y","Y",13,35,0.076,0,NA,43.333643,-116.708793,90,0,0,0,"Satellite","234",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",7,"Y","Y",11,7,0.016,0,NA,43.333643,-116.708793,60,0,0,0,"Satellite","235",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",7.2,"Y","Y",12,32,0.131,0,NA,43.333643,-116.708793,15,0,40,0,"Satellite","236",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",7.4,"Y","Y",12,35,0.101,0,"",43.333643,-116.708793,30,0,0,0,"Satellite","237",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",7.6,"N","N",12,0,NA,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","238",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",7.8,"Y","Y",5,94,0.29,0,NA,43.333643,-116.708793,30,0,0,0,"Satellite","239",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",8,"Y","Y",6,10,0.034,0,NA,43.333643,-116.708793,60,0,0,0,"Satellite","240",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",8.2,"Y","Y",8,92,0.299,0,NA,43.333643,-116.708793,20,0,50,0,"Satellite","241",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",8.4,"N","N",7,0,NA,0,NA,43.333643,-116.708793,60,0,0,0,"Satellite","242",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",8.6,"N","N",10,0,NA,0,NA,43.333643,-116.708793,50,0,25,0,"Satellite","243",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",8.8,"N","N",10,0,NA,0,NA,43.333643,-116.708793,35,0,30,0,"Satellite","244",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",9,"Y","Y",0,96,0.3,0,NA,43.333643,-116.708793,20,0,0,0,"Satellite","245",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",9.2,"Y","Y",7,20,0.11,0,NA,43.333643,-116.708793,25,0,0,0,"Satellite","246",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
"Boise_Low","Boise_Low",2022,"control","W",9.4,"Y","Y",7,16,0.053,0,NA,43.333643,-116.708793,65,0,0,0,"Satellite","247",NA,NA,NA,NA,NA,NA,NA,NA,"W - Boise_Low - 2022"
